testID,assessmentItemID,difficultyLevel,discriminationLevel,guessLevel,knowledgeTag,Timestamp
A070000132,A070132002,-0.6200858062,6.6031907864,0.013890836,9065,2021-01-08 06:08:25.336946
A070000132,A070132003,1.4370889295,5.1052144987,0.1610514863,9066,2021-01-08 06:08:25.336946
A070000132,A070132004,0.2998682609,3.973332646,0.1542534633,9065,2021-01-08 06:08:25.336946
A070000132,A070132005,0.2529533666,12.3088113252,0.2462104361,9065,2021-01-08 06:08:25.336946
A070000132,A070132006,0.1344899426,1.6292763353,0.008047,9065,2021-01-08 06:08:25.336946
A070000132,A070132007,1.0162052889,3.2390311847,0.1198229286,9065,2021-01-08 06:08:25.336946
A070000132,A070132008,0.9393517407,5.2246869866,0.2693555972,9065,2021-01-08 06:08:25.336946
A070000133,A070133001,0.1944071204,2.458427501,0.1011903102,9065,2021-01-08 06:08:25.336946
A070000133,A070133002,0.219104006,1.2170160172,0.2999999745,9066,2021-01-08 06:08:25.336946
A070000133,A070133003,0.1939362023,2.2493891367,1.19265e-05,9066,2021-01-08 06:08:25.336946
A070000133,A070133004,-0.393393249,1.282447694,0.0001899858,9065,2021-01-08 06:08:25.336946
A070000133,A070133005,1.038384965,1.8430777823,0.2780807716,9064,2021-01-08 06:08:25.336946
A070000133,A070133006,1.3730185463,2.2953324501,0.1071829566,9064,2021-01-08 06:08:25.336946
A070000133,A070133007,1.3264077779,7.2061735409,0.0864871629,9064,2021-01-08 06:08:25.336946
A070000133,A070133008,0.094753324,2.7399331078,0.2081735537,9065,2021-01-08 06:08:25.336946
A070000134,A070134001,-0.063079807,1.5131784657,0.0106171549,9067,2021-01-08 06:08:25.336946
A070000134,A070134002,-0.1124912499,10.191277089,0.2680166125,9067,2021-01-08 06:08:25.336946
A070000134,A070134003,-0.6905254526,2.5322361472,0.0247724128,9068,2021-01-08 06:08:25.336946
A070000134,A070134004,2.4201216134,0.7909045296,0.1175152883,9069,2021-01-08 06:08:25.336946
A070000134,A070134005,-0.3370338193,1.1368614638,0.0298679239,9067,2021-01-08 06:08:25.336946
A070000134,A070134006,0.1677842932,3.3222888761,0.2986550928,9070,2021-01-08 06:08:25.336946
A070000134,A070134007,-0.0605834153,1.0527241865,0.0388715694,9070,2021-01-08 06:08:25.336946
A070000134,A070134008,-0.6399827299,2.1381237879,0.0316283751,9067,2021-01-08 06:08:25.336946
A070000135,A070135001,0.645535175,2.2352856913,0.2202787347,9098,2021-01-08 06:08:25.336946
A070000135,A070135002,0.2798588987,2.6374852045,0.2458398043,9071,2021-01-08 06:08:25.336946
A070000135,A070135003,-0.1327097421,1.7332469363,7.039e-06,9098,2021-01-08 06:08:25.336946
A070000135,A070135004,-0.1267872886,2.4061056991,3.1422e-06,9098,2021-01-08 06:08:25.336946
A070000135,A070135005,0.2833873696,1.3253320215,8.1818e-06,9098,2021-01-08 06:08:25.336946
A070000135,A070135006,0.1434589051,2.622807965,2.55771e-05,9071,2021-01-08 06:08:25.336946
A070000135,A070135007,0.8517497889,1.903309339,0.1013791952,9071,2021-01-08 06:08:25.336946
A070000135,A070135008,2.0384123771,54.918262898,0.1734855921,9071,2021-01-08 06:08:25.336946
A070000136,A070136001,0.0130653099,2.1619522267,0.240698071,9098,2021-01-08 06:08:25.336946
A070000136,A070136002,-0.2255991175,4.0563856271,0.2910650814,9098,2021-01-08 06:08:25.336946
A070000136,A070136003,0.2002790039,1.6451697419,0.0040466865,9098,2021-01-08 06:08:25.336946
A070000136,A070136004,0.0616491128,10.2222905882,0.1348968569,9071,2021-01-08 06:08:25.336946
A070000136,A070136005,-0.0916615525,0.6849350862,0.0551307462,9071,2021-01-08 06:08:25.336946
A070000136,A070136006,-0.1783326643,4.2464791576,0.2757635956,9071,2021-01-08 06:08:25.336946
A070000136,A070136007,-1.126890458,1.4615177883,0.0118092713,9071,2021-01-08 06:08:25.336946
A070000136,A070136008,1.2807576268,5.4406572665,0.268327319,9071,2021-01-08 06:08:25.336946
A070000137,A070137001,-0.5176451156,2.2525283297,5.87e-08,9072,2021-01-08 06:08:25.336946
A070000137,A070137002,-0.821634125,2.7190896151,1.81863e-05,9072,2021-01-08 06:08:25.336946
A070000137,A070137003,-0.6601685829,3.0108566953,0.0963451695,9099,2021-01-08 06:08:25.336946
A070000137,A070137004,-1.1911982721,2.5921273884,0.0120410385,9099,2021-01-08 06:08:25.336946
A070000137,A070137005,0.1493158266,1.1856751458,0.0045934382,9099,2021-01-08 06:08:25.336946
A070000137,A070137006,-0.0361803798,1.7310468987,0.2968564046,9099,2021-01-08 06:08:25.336946
A070000138,A070138001,-2.2080647185,1.1190129293,0.0017605646,9072,2021-01-08 06:08:25.336946
A070000138,A070138002,1.3754877513,0.8166308375,0.0944599461,9072,2021-01-08 06:08:25.336946
A070000138,A070138003,-1.4087498607,26.5246925534,0.0007346615,9099,2021-01-08 06:08:25.336946
A070000138,A070138004,-0.1985502625,3.4724891386,0.2434265549,9099,2021-01-08 06:08:25.336946
A070000138,A070138005,0.5749847361,2.6507530467,0.299977782,9099,2021-01-08 06:08:25.336946
A070000138,A070138006,1.2826188266,20.833343753,0.2298202275,9099,2021-01-08 06:08:25.336946
A070000139,A070139001,-0.5550441062,1.4949792881,5.58675e-05,9075,2021-01-08 06:08:25.336946
A070000139,A070139002,-0.085149559,1.497524569,0.1686569537,9099,2021-01-08 06:08:25.336946
A070000139,A070139003,-0.0110301186,1.125483001,0.0016067708,9075,2021-01-08 06:08:25.336946
A070000139,A070139004,0.2220724188,2.3290118265,0.1348806929,9075,2021-01-08 06:08:25.336946
A070000139,A070139005,0.3750780764,2.7663226738,0.0609076706,9075,2021-01-08 06:08:25.336946
A070000139,A070139006,0.0558874538,2.6685050237,0.0318580656,9073,2021-01-08 06:08:25.336946
A070000139,A070139007,0.647699368,2.4717635503,0.2999502273,7863,2021-01-08 06:08:25.336946
A070000139,A070139008,0.8106868673,5.4262141617,0.2999799245,9075,2021-01-08 06:08:25.336946
A070000140,A070140001,-1.4032487105,2.3239387331,0.0170860793,9099,2021-01-08 06:08:25.336946
A070000140,A070140002,1.1104298065,3.8261328337,0.2249026442,7856,2021-01-08 06:08:25.336946
A070000140,A070140003,0.4276798195,1.003516046,0.0027668976,9099,2021-01-08 06:08:25.336946
A070000140,A070140004,-0.2879519794,7.988949684,0.2837226483,9082,2021-01-08 06:08:25.336946
A070000140,A070140005,-0.7190625527,1.4281971006,0.005320989,9083,2021-01-08 06:08:25.336946
A070000140,A070140006,0.4917614623,1.8085727258,0.1484047983,9099,2021-01-08 06:08:25.336946
A070000140,A070140007,-0.7733249139,2.0684097555,0.0557591117,9086,2021-01-08 06:08:25.336946
A070000140,A070140008,-0.2392455454,1.1482096952,0.0052807427,9075,2021-01-08 06:08:25.336946
A070000141,A070141001,-0.4271997154,0.4484081052,5.98603e-05,9070,2021-01-08 06:08:25.336946
A070000141,A070141002,0.6821411951,34.2175027219,0.1412185735,9069,2021-01-08 06:08:25.336946
A070000141,A070141003,0.6997110319,2.9084185707,0.1883119454,9067,2021-01-08 06:08:25.336946
A070000141,A070141004,0.2703850053,1.2626352158,2.005e-07,9071,2021-01-08 06:08:25.336946
A070000141,A070141005,-0.1652160222,2.7481709224,6.6e-09,9068,2021-01-08 06:08:25.336946
A070000141,A070141006,1.982788175,15.3406363713,0.1390710145,9068,2021-01-08 06:08:25.336946
A070000141,A070141007,0.953141117,1.8592226345,0.2171734425,9099,2021-01-08 06:08:25.336946
A070000141,A070141008,1.0691772983,2.923772059,0.0340007714,9075,2021-01-08 06:08:25.336946
A070000142,A070142001,-0.009421748,5.4085706834,0.2731464589,9069,2021-01-08 06:08:25.336946
A070000142,A070142002,-0.2405009395,10.4059025466,0.0629346463,9070,2021-01-08 06:08:25.336946
A070000142,A070142003,-0.3433685534,3.4453352446,0.0335302173,9070,2021-01-08 06:08:25.336946
A070000142,A070142004,1.0054549938,2.1704194489,0.1230502632,9098,2021-01-08 06:08:25.336946
A070000142,A070142005,0.1963828868,2.4941589868,0.0756201055,9071,2021-01-08 06:08:25.336946
A070000142,A070142006,1.7351556063,2.4398242938,0.152507943,9068,2021-01-08 06:08:25.336946
A070000142,A070142007,0.4513061851,1.4023352262,0.0033469562,9099,2021-01-08 06:08:25.336946
A070000142,A070142008,1.1089211049,3.8696573308,0.0748424457,9099,2021-01-08 06:08:25.336946
A070000143,A070143001,-0.0438232729,2.8479859641,0.0031956425,9077,2021-01-08 06:08:25.336946
A070000143,A070143002,-0.0389669207,2.2682702441,0.0131309843,9077,2021-01-08 06:08:25.336946
A070000143,A070143003,0.1637479524,8.8637899313,0.2212093681,9078,2021-01-08 06:08:25.336946
A070000143,A070143004,0.5359276397,3.7598523322,0.2762439694,9077,2021-01-08 06:08:25.336946
A070000143,A070143005,0.0380837416,8.3222522787,0.1398141521,9078,2021-01-08 06:08:25.336946
A070000143,A070143006,0.8328961109,1.765818938,0.2102370449,9078,2021-01-08 06:08:25.336946
A070000143,A070143007,0.6069716016,3.8589238565,0.2533572303,9077,2021-01-08 06:08:25.336946
A070000143,A070143008,0.6686527509,5.9316201337,0.2627350328,9078,2021-01-08 06:08:25.336946
A070000144,A070144001,0.2010249166,2.5310345734,0.1657436073,9077,2021-01-08 06:08:25.336946
A070000144,A070144002,-0.6913059537,2.2525164182,0.0040944564,9078,2021-01-08 06:08:25.336946
A070000144,A070144003,-0.4703827481,17.920758923,0.2993721808,9077,2021-01-08 06:08:25.336946
A070000144,A070144004,-0.0409566091,1.0843235815,0.0018123589,9078,2021-01-08 06:08:25.336946
A070000144,A070144005,0.5721431109,14.1509147234,0.2002985733,9078,2021-01-08 06:08:25.336946
A070000144,A070144006,-0.0263306118,3.1149609187,0.2002749616,9077,2021-01-08 06:08:25.336946
A070000144,A070144007,0.3743014948,3.2933213564,0.2071715775,9075,2021-01-08 06:08:25.336946
A070000144,A070144008,0.6401407215,5.9035544223,0.2775286297,9078,2021-01-08 06:08:25.336946
A070000145,A070145001,-0.4479937228,2.058840005,0.29998504,9079,2021-01-08 06:08:25.336946
A070000145,A070145002,-0.0074234492,103.0601597171,0.19070112,9080,2021-01-08 06:08:25.336946
A070000145,A070145003,-0.4315915476,2.4677500787,9e-10,9080,2021-01-08 06:08:25.336946
A070000145,A070145004,0.633961272,41.4385321535,0.1262561464,9080,2021-01-08 06:08:25.336946
A070000145,A070145005,-0.0550963929,2.9898718842,2e-10,9080,2021-01-08 06:08:25.336946
A070000145,A070145006,-0.0773387954,1.9084952323,0.0,9080,2021-01-08 06:08:25.336946
A070000145,A070145007,0.6588573619,42.2018373046,0.2521314399,9079,2021-01-08 06:08:25.336946
A070000145,A070145008,0.7190793356,37.0803690833,0.1332188163,9080,2021-01-08 06:08:25.336946
A070000146,A070146001,-1.3723381889,2.809670147,0.0021134086,9079,2021-01-08 06:08:25.336946
A070000146,A070146002,-0.4863995863,3.608046382,0.2089838907,9080,2021-01-08 06:08:25.336946
A070000146,A070146003,-0.5456203913,1.6376013954,0.033129522,9080,2021-01-08 06:08:25.336946
A070000146,A070146004,0.4108026493,2.2929145269,0.0819532386,9079,2021-01-08 06:08:25.336946
A070000146,A070146005,-0.4182098586,0.703449552,0.0126775276,9079,2021-01-08 06:08:25.336946
A070000146,A070146006,-0.3421246232,29.9964071255,0.1645286682,9079,2021-01-08 06:08:25.336946
A070000146,A070146007,-0.6988892173,1.3959795251,0.0012348932,9080,2021-01-08 06:08:25.336946
A070000146,A070146008,-0.0766603825,15.8715995411,0.1066739702,9080,2021-01-08 06:08:25.336946
A070000147,A070147001,-0.3696177133,2.7204346919,4.8e-09,9081,2021-01-08 06:08:25.336946
A070000147,A070147002,-0.2801024231,2.1187377693,0.0003829566,9081,2021-01-08 06:08:25.336946
A070000147,A070147003,0.1729417901,4.352220367,0.2846342926,9765,2021-01-08 06:08:25.336946
A070000147,A070147004,0.4223339184,2.8445889013,0.2418934501,9082,2021-01-08 06:08:25.336946
A070000147,A070147005,0.1491002818,2.8174947799,0.1780669281,9083,2021-01-08 06:08:25.336946
A070000147,A070147006,0.6684285213,11.9128360078,0.1100148889,9083,2021-01-08 06:08:25.336946
A070000147,A070147007,0.0724050773,19.9115616477,0.1994426728,9082,2021-01-08 06:08:25.336946
A070000147,A070147008,0.8618083349,3.7639006588,0.2741901442,9082,2021-01-08 06:08:25.336946
A070000148,A070148001,-1.1038039455,1.2252793465,0.0143147357,9081,2021-01-08 06:08:25.336946
A070000148,A070148002,-0.3361098257,1.3527499062,0.0596531476,9077,2021-01-08 06:08:25.336946
A070000148,A070148003,-0.2970321182,2.998637792,0.0177381146,9082,2021-01-08 06:08:25.336946
A070000148,A070148004,-0.0845767773,2.2302999576,0.0348614597,9765,2021-01-08 06:08:25.336946
A070000148,A070148005,0.0375141928,1.5248100403,0.1638231146,9083,2021-01-08 06:08:25.336946
A070000148,A070148006,0.0274210353,1.6369006382,0.0538709388,9086,2021-01-08 06:08:25.336946
A070000148,A070148007,0.6942930907,11.5256641696,0.2905700535,9082,2021-01-08 06:08:25.336946
A070000148,A070148008,1.1987475281,12.1366047301,0.2893597459,9083,2021-01-08 06:08:25.336946
A070000149,A070149001,0.1011819434,2.082581357,3.593e-06,7862,2021-01-08 06:08:25.336946
A070000149,A070149002,-0.6086029007,2.9172446988,0.0033923119,7862,2021-01-08 06:08:25.336946
A070000149,A070149003,-0.2249435047,24.3115129273,0.1492039057,7863,2021-01-08 06:08:25.336946
A070000149,A070149004,-0.0665730285,16.8012340407,0.191815182,7863,2021-01-08 06:08:25.336946
A070000149,A070149005,0.1267636379,3.9003049293,0.1502906016,9086,2021-01-08 06:08:25.336946
A070000149,A070149006,0.0373962594,7.3043725694,0.2999917015,9086,2021-01-08 06:08:25.336946
A070000149,A070149007,0.5823446028,1.0485495283,0.0392573942,7862,2021-01-08 06:08:25.336946
A070000149,A070149008,-0.0617775187,2.0192760868,0.0225741476,7863,2021-01-08 06:08:25.336946
A070000150,A070150001,-0.9330192553,2.4359129524,1.433494607e-16,7862,2021-01-08 06:08:25.336946
A070000150,A070150002,-0.2132467744,2.9862069413,0.2999999998,7862,2021-01-08 06:08:25.336946
A070000150,A070150003,-0.9500865392,3.9262167825,9.89e-08,7863,2021-01-08 06:08:25.336946
A070000150,A070150004,-0.9191804434,1.9642274371,0.0,7863,2021-01-08 06:08:25.336946
A070000150,A070150005,-0.489807763,4.3095655197,0.1280383539,9086,2021-01-08 06:08:25.336946
A070000150,A070150006,-0.6489312581,0.7796578418,4e-10,7862,2021-01-08 06:08:25.336946
A070000150,A070150007,-0.3059703024,3.3581586228,1.7188e-06,9072,2021-01-08 06:08:25.336946
A070000150,A070150008,0.7287879046,1.8047916322,0.2576200278,9086,2021-01-08 06:08:25.336946
A070000151,A070151001,-0.2686637691,1.0982494711,0.0377939314,3288,2021-01-08 06:08:25.336946
A070000151,A070151002,0.3411187411,4.3384037212,0.2988002318,9078,2021-01-08 06:08:25.336946
A070000151,A070151003,0.5600338655,5.9139174226,0.2791763187,7866,2021-01-08 06:08:25.336946
A070000151,A070151004,0.0350031271,2.8978857099,0.0065474048,7866,2021-01-08 06:08:25.336946
A070000151,A070151005,0.5100169515,2.3164109401,0.1384140664,7866,2021-01-08 06:08:25.336946
A070000151,A070151006,0.3851866289,3.3026705181,0.1696504058,3288,2021-01-08 06:08:25.336946
A070000151,A070151007,0.5736953258,2.2145772526,0.0643580175,7863,2021-01-08 06:08:25.336946
A070000151,A070151008,0.9090230591,5.7002605725,0.2088764164,7866,2021-01-08 06:08:25.336946
A070000152,A070152001,0.0024098028,1.5396248787,0.3,3288,2021-01-08 06:08:25.336946
A070000152,A070152002,-0.8948547497,1.4799695342,4.602430829e-20,9078,2021-01-08 06:08:25.336946
A070000152,A070152003,-0.4753600986,4.5594379207,2.1096e-06,7863,2021-01-08 06:08:25.336946
A070000152,A070152004,-0.6393297683,1.9658690708,2.915901548e-52,7866,2021-01-08 06:08:25.336946
A070000152,A070152005,0.1274381973,3.6329624947,0.2999959304,3288,2021-01-08 06:08:25.336946
A070000152,A070152006,0.4723816372,2.4249872135,4.47208e-05,9078,2021-01-08 06:08:25.336946
A070000152,A070152007,-0.0334361373,2.2664650898,5.3e-09,9080,2021-01-08 06:08:25.336946
A070000152,A070152008,0.5628628126,19.6312914283,0.2279107249,7866,2021-01-08 06:08:25.336946
A070000153,A070153001,0.188318858,2.2934615666,0.0002280897,9077,2021-01-08 06:08:25.336946
A070000153,A070153002,0.9711413536,2.5577998684,0.1770246462,9080,2021-01-08 06:08:25.336946
A070000153,A070153003,0.7301743063,2.5838957505,0.2999997113,9082,2021-01-08 06:08:25.336946
A070000153,A070153004,1.0752199315,2.9306585078,0.2243585339,9086,2021-01-08 06:08:25.336946
A070000153,A070153005,0.4294417241,2.8745548378,0.1909228611,7863,2021-01-08 06:08:25.336946
A070000153,A070153006,0.6556934021,21.5563976695,0.2358946003,9079,2021-01-08 06:08:25.336946
A070000153,A070153007,0.3777084973,1.3259863361,0.0,3288,2021-01-08 06:08:25.336946
A070000153,A070153008,0.7797539323,1.3745636796,6.12e-08,7862,2021-01-08 06:08:25.336946
A070000154,A070154001,-0.5383732209,29.6282280151,5.9603e-06,9077,2021-01-08 06:08:25.336946
A070000154,A070154002,-0.7482553942,1.4200585822,0.0002312731,9080,2021-01-08 06:08:25.336946
A070000154,A070154003,-0.1525808699,0.7766239522,6.27039e-05,9082,2021-01-08 06:08:25.336946
A070000154,A070154004,0.2830590542,2.8236032308,0.1120174042,7862,2021-01-08 06:08:25.336946
A070000154,A070154005,0.9448593685,54.8361279802,0.1694521365,7863,2021-01-08 06:08:25.336946
A070000154,A070154006,0.2880035754,2.1280923945,0.2999793079,9082,2021-01-08 06:08:25.336946
A070000154,A070154007,0.5103819741,3.0435147673,0.0722674127,9079,2021-01-08 06:08:25.336946
A070000154,A070154008,1.3580170217,105.0950521622,0.2213746132,7866,2021-01-08 06:08:25.336946
A070000155,A070155001,-0.0535222324,1.4700810295,0.0371830582,7867,2021-01-08 06:08:25.336946
A070000155,A070155002,-0.5571221362,2.768422808,0.0193423728,7867,2021-01-08 06:08:25.336946
A070000155,A070155003,-0.0003298238,13.087801607,0.2964906191,7867,2021-01-08 06:08:25.336946
A070000155,A070155004,-0.4677482228,3.0855350743,0.0302248391,7867,2021-01-08 06:08:25.336946
A070000155,A070155005,-0.1882792213,4.0732447243,0.0484903079,7867,2021-01-08 06:08:25.336946
A070000155,A070155006,0.8864375329,7.0903845513,0.2997864352,7867,2021-01-08 06:08:25.336946
A070000156,A070156001,-0.8846171112,2.2354102398,8.15484e-05,7867,2021-01-08 06:08:25.336946
A070000156,A070156002,-1.3082460455,2.2487522803,0.0017074578,7867,2021-01-08 06:08:25.336946
A070000156,A070156003,-0.5559015647,2.8003720979,0.1102487065,7867,2021-01-08 06:08:25.336946
A070000156,A070156004,0.7388231136,13.3826123414,0.2587527691,7867,2021-01-08 06:08:25.336946
A070000156,A070156005,0.3915562038,2.6672197494,0.0420030213,7867,2021-01-08 06:08:25.336946
A070000156,A070156006,-0.9117628841,1.1116089191,0.0185583885,7867,2021-01-08 06:08:25.336946
A070000157,A070157001,-0.8284492851,1.3266645793,9.444e-07,9797,2021-01-08 06:08:25.336946
A070000157,A070157002,0.1507130306,4.1102386247,1.41e-08,9797,2021-01-08 06:08:25.336946
A070000157,A070157003,0.2532118461,3.1843294822,0.1097240173,9797,2021-01-08 06:08:25.336946
A070000157,A070157004,-0.0546912342,2.2643389855,0.0012117505,9797,2021-01-08 06:08:25.336946
A070000157,A070157005,0.4040049258,4.7653207162,0.2014360729,9797,2021-01-08 06:08:25.336946
A070000157,A070157006,0.5236858669,2.7996201207,0.2514936368,9797,2021-01-08 06:08:25.336946
A070000157,A070157007,1.0306632988,3.4049606049,0.1345792615,9797,2021-01-08 06:08:25.336946
A070000157,A070157008,-0.3060878053,1.2058908321,0.0002699212,9797,2021-01-08 06:08:25.336946
A070000158,A070158001,-0.6891564992,145.7901884719,5.637332593e-27,9797,2021-01-08 06:08:25.336946
A070000158,A070158002,-1.6874841406,1.8713722561,0.0,9797,2021-01-08 06:08:25.336946
A070000158,A070158003,-0.5035992157,3.0472262197,2.244765376e-45,9797,2021-01-08 06:08:25.336946
A070000158,A070158004,-0.1002065865,1.8638286446,7.329e-07,9797,2021-01-08 06:08:25.336946
A070000158,A070158005,-0.6777900016,71.2165173978,1.646060173e-32,9797,2021-01-08 06:08:25.336946
A070000158,A070158006,-0.3810594669,345.5840927633,0.2368987053,9797,2021-01-08 06:08:25.336946
A070000158,A070158007,-0.0893786295,2.2350303318,7.390207959e-16,9797,2021-01-08 06:08:25.336946
A070000158,A070158008,0.0541588051,23.9115661783,0.238058577,9797,2021-01-08 06:08:25.336946
A070000159,A070159001,0.1825081491,2.6794024607,0.2692419593,9121,2021-01-08 06:08:25.336946
A070000159,A070159002,0.401127801,3.5680115417,0.2986019851,9121,2021-01-08 06:08:25.336946
A070000159,A070159003,0.1448214225,2.0491494885,0.0001947119,9121,2021-01-08 06:08:25.336946
A070000159,A070159004,-0.0240532064,22.6079815334,0.1819982054,9121,2021-01-08 06:08:25.336946
A070000159,A070159005,0.4217570693,4.7714111645,0.1191318111,9120,2021-01-08 06:08:25.336946
A070000159,A070159006,0.0795471005,1.5781157157,0.0007077296,9122,2021-01-08 06:08:25.336946
A070000159,A070159007,0.7355370742,19.8674006267,0.2212593543,9122,2021-01-08 06:08:25.336946
A070000159,A070159008,1.0421339571,3.2076674505,0.0173577983,9122,2021-01-08 06:08:25.336946
A070000160,A070160001,-0.7068267371,4.1232154965,0.0024079888,9121,2021-01-08 06:08:25.336946
A070000160,A070160002,-0.1333067167,8.4497272339,0.2613757764,9121,2021-01-08 06:08:25.336946
A070000160,A070160003,0.3572373685,4.3992504551,0.2110050221,9121,2021-01-08 06:08:25.336946
A070000160,A070160004,-0.4094830939,2.049165564,0.0001442758,9121,2021-01-08 06:08:25.336946
A070000160,A070160005,0.023444811,7.3073094092,0.1309223376,9122,2021-01-08 06:08:25.336946
A070000160,A070160006,-0.4978464441,2.1712200809,0.1975912163,9122,2021-01-08 06:08:25.336946
A070000160,A070160007,-0.1602391441,1.4973105593,0.0002456313,9120,2021-01-08 06:08:25.336946
A070000160,A070160008,0.4293750726,1.6454522479,2.68772e-05,9122,2021-01-08 06:08:25.336946
A070000161,A070161001,-0.1957809726,2.6601085509,5.305e-07,9797,2021-01-08 06:08:25.336946
A070000161,A070161002,-0.3077332224,2.9910249176,4e-10,9124,2021-01-08 06:08:25.336946
A070000161,A070161003,-0.0241150179,3.3324874281,0.1391442817,9124,2021-01-08 06:08:25.336946
A070000161,A070161004,-0.004086547,2.8107775826,4.29e-07,9124,2021-01-08 06:08:25.336946
A070000161,A070161005,0.5293239686,3.949901431,0.2321574761,9126,2021-01-08 06:08:25.336946
A070000161,A070161006,0.8584216315,2.6242097465,0.1277006165,9126,2021-01-08 06:08:25.336946
A070000161,A070161007,0.6354874047,17.9617987477,0.2082336961,9124,2021-01-08 06:08:25.336946
A070000161,A070161008,1.5904609298,3.5076502804,0.0315785649,9126,2021-01-08 06:08:25.336946
A070000162,A070162001,-0.9630961498,2.1212816187,0.0096342622,9121,2021-01-08 06:08:25.336946
A070000162,A070162002,-0.0140907109,5.3648569538,0.299981215,9797,2021-01-08 06:08:25.336946
A070000162,A070162003,-0.5910561838,6.8627588712,0.0192501368,9124,2021-01-08 06:08:25.336946
A070000162,A070162004,-0.5699100431,2.040442056,0.0745653179,9124,2021-01-08 06:08:25.336946
A070000162,A070162005,0.0223305129,3.9763774271,0.2886537882,9126,2021-01-08 06:08:25.336946
A070000162,A070162006,0.6703320566,14.9123317745,0.1278099335,9126,2021-01-08 06:08:25.336946
A070000162,A070162007,0.6849689226,41.7828768785,0.2962225791,9797,2021-01-08 06:08:25.336946
A070000162,A070162008,1.3428227304,26.7492855145,0.055403281,9122,2021-01-08 06:08:25.336946
A070000163,A070163001,0.4243757623,5.7216155124,0.1382127907,7867,2021-01-08 06:08:25.336946
A070000163,A070163002,0.7558532191,1.4585679491,0.1209643973,9797,2021-01-08 06:08:25.336946
A070000163,A070163003,0.4261996175,3.3474234094,0.1912471752,9121,2021-01-08 06:08:25.336946
A070000163,A070163004,-0.0325725766,1.8676383695,9.27e-08,9122,2021-01-08 06:08:25.336946
A070000163,A070163005,1.3506366157,32.4125701188,0.0123048595,9122,2021-01-08 06:08:25.336946
A070000163,A070163006,-0.0991134647,1.4812242032,1.5601e-06,9124,2021-01-08 06:08:25.336946
A070000163,A070163007,0.4880213555,1.9692067005,0.1259561655,9126,2021-01-08 06:08:25.336946
A070000163,A070163008,1.7838689844,4.4219317921,0.222936079,9125,2021-01-08 06:08:25.336946
A070000164,A070164001,-1.1351936956,1.3998141594,0.0177151456,7867,2021-01-08 06:08:25.336946
A070000164,A070164002,0.2755289474,14.1216435075,0.2999084596,9797,2021-01-08 06:08:25.336946
A070000164,A070164003,-0.7304687179,1.4392026392,0.032803299,9121,2021-01-08 06:08:25.336946
A070000164,A070164004,0.6963874668,20.1184357051,0.1868269382,9122,2021-01-08 06:08:25.336946
A070000164,A070164005,0.6632796576,22.501135486,0.0951682628,9122,2021-01-08 06:08:25.336946
A070000164,A070164006,0.1480576147,5.4337695636,0.2994070122,9124,2021-01-08 06:08:25.336946
A070000164,A070164007,0.1449392834,2.1456202603,0.0090201363,9126,2021-01-08 06:08:25.336946
A070000164,A070164008,1.3507993662,24.0627906758,0.1195355158,9124,2021-01-08 06:08:25.336946
A080000001,A080001001,0.108587988,1.4262170348,0.0002319027,4604,2021-01-08 06:08:25.336946
A080000001,A080001002,-0.8267063801,1.2267795204,0.0089780181,1356,2021-01-08 06:08:25.336946
A080000001,A080001003,-1.0418631488,3.5209637782,0.0104615279,1396,2021-01-08 06:08:25.336946
A080000001,A080001004,-0.1775980396,1.7184785574,0.0094665167,4604,2021-01-08 06:08:25.336946
A080000001,A080001005,-0.4233441729,2.7589733155,0.0056438077,1397,2021-01-08 06:08:25.336946
A080000001,A080001006,-0.3614321969,2.4510146616,0.0018917716,1395,2021-01-08 06:08:25.336946
A080000002,A080002001,-1.5673601412,1.4120919346,0.0001918356,4605,2021-01-08 06:08:25.336946
A080000002,A080002002,-1.435220859,1.1627949877,0.0003345529,1394,2021-01-08 06:08:25.336946
A080000002,A080002003,-0.7128962512,13.1550027561,0.1390016084,1396,2021-01-08 06:08:25.336946
A080000002,A080002004,-1.2228018278,2.209605334,0.0002021735,1397,2021-01-08 06:08:25.336946
A080000002,A080002005,-0.543543032,1.4185731147,0.1928696861,1396,2021-01-08 06:08:25.336946
A080000002,A080002006,-0.3204179479,0.8072919022,0.0529031875,1395,2021-01-08 06:08:25.336946
A080000003,A080003001,0.267829293,3.2131025007,0.2937484948,1356,2021-01-08 06:08:25.336946
A080000003,A080003002,0.0448996907,3.2494228458,0.0018004479,1394,2021-01-08 06:08:25.336946
A080000003,A080003003,1.2053885393,30.3220755565,0.2999998335,4657,2021-01-08 06:08:25.336946
A080000003,A080003004,1.2570043378,21.0811486423,0.3,1356,2021-01-08 06:08:25.336946
A080000003,A080003005,0.0759075416,4.3799733279,0.1343438236,1356,2021-01-08 06:08:25.336946
A080000003,A080003006,0.567816228,16.5722433699,0.2999999999,1356,2021-01-08 06:08:25.336946
A080000003,A080003007,0.4010074511,6.4654241457,0.1908089322,1356,2021-01-08 06:08:25.336946
A080000003,A080003008,0.734551666,3.794865896,0.3,1356,2021-01-08 06:08:25.336946
A080000004,A080004001,-0.9676711053,2.0448647073,0.0001723491,1356,2021-01-08 06:08:25.336946
A080000004,A080004002,0.5502638518,1.153945977,0.2099481922,1356,2021-01-08 06:08:25.336946
